Date,WECC,CA,GB,PNW,RM,SW
1981-01-12,108011.44,39494.63,12895.82,26915.12,14147.38,16828.57
1981-01-13,108179.38,39800.9,12881.89,26509.86,14104.45,17125.99
1981-01-14,108841.96,40213.35,12817.21,26767.9,14061.21,17337.84
1981-01-15,109099.27,40366.44,12862.17,27030.26,14181.51,17124.44
1981-01-16,109229.18,40169.57,12896.46,26891.92,14465.88,17046.6
1981-01-17,105479.56,38188.46,12848.56,24740.1,14373.26,16153.54
1981-01-18,104419.17,37802.36,12689.57,24094.49,13897.75,16705.61
1981-01-19,107719.33,39890.89,12754.82,24564.04,13995.35,17568.76
1981-01-20,107285.96,40144.67,12729.88,24990.7,14083.03,17186.97
1981-01-21,107685.44,39731.73,12684.46,24785.82,14280.01,17176.39
1981-01-22,106158.96,39154.06,12657.16,23943.09,14160.89,17165.55
1981-01-23,106158.16,39814.34,12651.78,24246.85,13824.26,16895.6
1981-01-24,103896.53,38399.71,12552.06,24769.14,13355.36,16038.61
1981-01-25,105953.28,38628.61,13065.66,25273.01,13702.23,16307.36
1981-01-26,111218.37,40876.32,13184.81,26442.97,14389.66,17901.53
1981-01-27,111384.28,41255.42,13322.82,27260.08,14618.9,18062.03
1981-01-28,110374.56,40205.77,13136.33,26862.09,14288.57,17286.8
1981-01-29,110144.99,40516.19,13080.16,26946.37,14085.27,17472.07
1981-01-30,110699.79,40481.72,13097.65,27694.25,14236.65,17571.89
1981-01-31,108628.5,39423.36,13390.53,26491.85,14040.01,17510.71
1981-02-01,107353.92,38471.07,13045.75,26381.85,14135.82,17339.25
1981-02-02,110429.67,40042.54,13097.2,27337.19,15061.54,18260.68
1981-02-03,108565.96,39414.61,13087.67,27850.27,14506.26,17446.13
1981-02-04,108786.0,39746.62,12977.1,28655.16,14394.62,17609.72
1981-02-05,109725.33,39887.35,12981.98,28265.26,14458.92,17648.99
1981-02-06,109140.28,39926.23,12980.83,28531.09,14291.94,17192.62
1981-02-07,104829.16,38204.12,12741.71,26724.99,13767.31,15720.82
1981-02-08,104479.45,37502.88,12714.74,26429.41,14095.24,16008.85
1981-02-09,108410.28,39594.24,12863.3,29010.31,14231.83,16015.25
1981-02-10,112621.03,39292.67,13055.7,32290.71,15461.55,16605.14
1981-02-11,114836.42,39820.79,13474.76,29603.43,16253.24,16866.41
1981-02-12,109408.69,39742.58,13016.69,26523.73,14617.67,16556.16
1981-02-13,105887.61,38832.68,12576.88,25145.15,13909.74,16318.87
1981-02-14,100543.14,36863.48,12348.43,23068.71,13198.49,15526.25
1981-02-15,100124.8,36947.74,12196.2,23224.16,13054.95,15228.79
1981-02-16,98875.94,36425.31,11746.36,23027.85,12966.66,15763.97
1981-02-17,103333.31,38656.24,12243.76,24466.0,13151.87,16152.61
1981-02-18,103888.34,38636.99,12291.28,24386.18,13090.64,16102.3
1981-02-19,103415.78,39125.24,12231.94,24026.95,13260.85,16272.46
1981-02-20,104946.52,38677.06,12333.52,26882.79,13063.68,16419.24
1981-02-21,101755.84,36981.43,12484.07,24601.64,13178.57,15509.12
1981-02-22,99394.56,35885.44,12451.21,22255.31,13688.16,15909.22
1981-02-23,103317.84,39091.93,12387.09,24619.26,13565.93,16079.73
1981-02-24,103643.51,39192.03,12304.11,24865.86,13246.04,16011.31
1981-02-25,106032.7,39704.77,12399.27,26130.1,13242.68,16027.93
1981-02-26,106645.2,40630.22,12533.32,26068.07,13294.29,16427.45
1981-02-27,106259.23,40423.75,12558.76,25909.64,13243.78,16534.8
1981-02-28,101058.95,37874.48,12315.19,22767.54,13092.31,15796.35
1981-03-01,97775.12,37076.45,11829.7,21319.0,12646.75,15671.6
1981-03-02,101465.43,39230.51,11977.86,24646.38,12870.9,16018.57
1981-03-03,101345.59,39148.92,11937.04,24876.32,12879.21,16032.51
1981-03-04,102010.82,38509.03,11947.62,25372.08,13008.59,16232.35
1981-03-05,104131.83,38857.9,12049.25,26794.79,13357.44,16272.61
1981-03-06,103728.27,38919.57,12161.14,27219.02,13049.6,16061.47
1981-03-07,100796.99,37356.61,11930.61,23392.28,12930.4,16042.59
1981-03-08,99407.64,37252.59,11791.99,22606.75,13190.59,15928.04
1981-03-09,101212.01,38344.87,11819.18,24317.48,13144.56,16310.25
1981-03-10,100257.53,37974.19,11815.25,23756.73,13112.13,16362.86
1981-03-11,100133.62,38045.08,11775.02,23415.95,12942.38,16441.46
1981-03-12,99834.56,38441.53,11796.7,23501.06,12888.2,16378.07
1981-03-13,99523.63,38270.0,11793.15,22886.04,12743.17,16394.05
1981-03-14,96427.09,36395.11,11690.47,21715.49,12553.4,15354.38
1981-03-15,96380.37,36738.28,11599.87,20653.01,12474.75,15905.59
1981-03-16,101639.96,38652.05,11820.88,24683.72,12743.32,16305.81
1981-03-17,101637.02,38048.56,12134.62,25295.6,12734.04,16305.68
1981-03-18,102464.86,38453.69,12186.27,24634.57,13264.76,16279.16
1981-03-19,103239.06,38661.37,12120.73,24499.71,13361.16,16298.37
1981-03-20,101832.14,38683.84,12035.85,23726.6,12930.73,16183.78
1981-03-21,97822.04,36694.97,12132.83,21476.76,12645.4,15644.48
1981-03-22,97104.6,36609.65,11803.36,21335.07,12834.43,15843.53
1981-03-23,100520.67,38102.9,11811.11,23953.45,12771.74,16449.5
1981-03-24,100911.6,38146.33,11801.76,23968.93,12725.01,16662.01
1981-03-25,101609.56,38502.63,11901.55,22511.95,12908.3,16781.72
1981-03-26,101242.73,37847.3,11869.79,23524.94,12685.69,17076.08
1981-03-27,99668.92,37587.82,12038.02,23558.99,12496.14,15855.81
1981-03-28,96855.16,35981.08,11957.13,21837.24,12516.65,15537.45
1981-03-29,97254.9,36293.97,11697.32,22452.9,12726.35,15391.38
1981-03-30,102091.7,37707.06,12058.1,24990.73,12758.71,16225.58
1981-03-31,103354.58,38052.34,12248.3,25228.35,12965.64,16334.37
1981-04-01,101900.27,38337.29,11924.49,24084.77,12660.51,17030.71
1981-04-02,101251.83,37754.87,11731.16,24408.2,12250.48,18066.83
1981-04-03,99174.53,37157.11,11748.11,24054.67,12317.08,15647.69
1981-04-04,97052.08,36016.27,11846.55,21714.37,12492.82,15784.48
1981-04-05,97673.61,36358.4,11763.79,21468.32,12720.48,16265.95
1981-04-06,103956.98,39061.04,11970.87,24800.64,12528.86,17673.84
1981-04-07,102455.84,38015.5,11912.85,24801.5,12326.22,18218.44
1981-04-08,101242.47,37412.88,11955.87,24018.78,12344.21,18008.79
1981-04-09,101485.48,37593.41,11885.55,24351.61,12323.65,17480.32
1981-04-10,101856.48,38060.26,11863.71,24393.92,12155.37,18380.86
1981-04-11,98344.05,36039.24,11771.31,22269.32,11883.97,17671.16
1981-04-12,99022.16,36218.78,11694.92,22595.42,11893.09,17941.31
1981-04-13,101538.32,37949.73,11814.93,25236.82,12228.12,18250.74
1981-04-14,102533.46,38456.0,11958.33,23382.0,12151.31,19550.71
1981-04-15,101735.92,38673.16,12317.58,21454.68,12187.95,19622.89
1981-04-16,102422.68,38754.61,12490.27,21365.38,11977.76,19909.76
1981-04-17,103887.75,39280.31,12621.41,21764.29,12285.35,20289.27
1981-04-18,99671.15,36550.64,12917.79,19333.09,12204.99,20170.9
1981-04-19,96410.12,36300.4,12287.51,19398.62,11824.27,17726.57
1981-04-20,99335.41,38451.98,11602.67,22329.2,11992.67,16951.14
1981-04-21,100132.61,37517.78,11609.56,22877.22,11989.67,17383.69
1981-04-22,102693.39,39134.32,11978.5,21664.87,12130.21,18688.54
1981-04-23,107770.64,43061.31,12234.16,21514.43,12129.07,19764.59
1981-04-24,105945.17,40075.79,12976.82,22181.45,12185.51,19377.95
1981-04-25,99855.73,36780.05,13033.15,20379.63,12284.39,19846.34
1981-04-26,100373.84,36443.28,12757.46,20447.15,12896.33,20809.94
1981-04-27,102387.02,37302.53,12429.74,22486.45,13524.05,20970.95
1981-04-28,108103.06,42871.97,12306.5,21745.95,12849.8,20275.78
1981-04-29,114097.6,46693.32,13456.36,21748.35,12943.61,21417.45
1981-04-30,118267.87,47242.03,14270.27,22524.42,12995.74,22084.09
1981-05-01,117378.57,44920.09,15441.45,21717.5,12976.88,22705.06
1981-05-02,104746.58,38785.34,15200.23,19870.93,12723.68,20185.24
1981-05-03,101680.52,37198.69,13370.83,19712.4,12501.2,20535.85
1981-05-04,102960.24,38056.9,12590.12,22132.98,11930.21,20667.9
1981-05-05,103251.23,37956.57,12799.86,22118.47,12198.85,20634.24
1981-05-06,102504.14,37897.87,12785.44,22007.38,11929.42,20395.48
1981-05-07,103102.54,38307.93,12213.18,21456.03,11863.41,20325.89
1981-05-08,103761.07,39127.06,12289.72,21281.32,11994.01,20867.75
1981-05-09,103968.04,40260.14,12663.98,19780.13,11723.46,20327.24
1981-05-10,104652.87,41714.19,12863.77,19272.52,11697.1,19715.57
1981-05-11,110098.96,43595.12,13688.01,21193.47,12149.43,22191.71
1981-05-12,108253.81,41391.07,12983.2,20632.77,11992.75,22707.74
1981-05-13,106948.92,40642.5,13084.71,20605.53,11936.65,21708.02
1981-05-14,106276.85,39694.5,13508.78,20693.37,12051.06,21362.19
1981-05-15,103808.75,38085.08,13432.49,21323.95,12234.64,21320.18
1981-05-16,98075.97,36614.58,12166.13,19916.14,11654.2,18766.87
1981-05-17,97310.45,36640.41,12118.64,19283.34,11711.6,18304.63
1981-05-18,103582.29,40426.94,12614.27,20519.67,12031.74,19436.03
1981-05-19,104605.24,39201.58,12830.65,20555.72,12092.34,21242.42
1981-05-20,101707.74,37591.05,12361.96,20672.09,12331.3,21164.5
1981-05-21,100267.26,37839.6,12044.29,20943.89,12146.92,18237.1
1981-05-22,103038.1,39076.99,12668.51,20749.93,11986.65,19300.45
1981-05-23,103360.56,39339.19,12951.5,19776.56,11637.84,20104.56
1981-05-24,107508.19,41172.88,13473.71,20536.37,11749.06,20835.79
1981-05-25,106189.97,39831.28,13543.41,20108.14,11544.0,22357.76
1981-05-26,112189.96,42963.26,13619.11,20571.45,12977.23,23064.94
1981-05-27,110165.51,42042.45,13453.85,20559.01,13300.74,22611.22
1981-05-28,112074.21,43033.88,13953.48,21631.55,13346.5,21815.99
1981-05-29,114751.95,43997.45,14344.0,22649.54,12697.73,22081.69
1981-05-30,110703.76,42387.04,14577.39,20995.76,12017.63,22212.07
1981-05-31,111439.06,42630.12,14731.47,19499.41,12466.09,23193.5
1981-06-01,119672.51,46739.43,15508.86,21368.43,13034.3,24914.3
1981-06-02,118288.58,43747.1,15900.59,21125.77,13485.22,25704.12
1981-06-03,118613.13,45103.42,15141.1,21440.75,13429.81,25366.8
1981-06-04,129713.96,54797.99,15629.99,21089.7,13079.25,25463.45
1981-06-05,136872.39,60003.47,16773.65,21525.39,13824.41,27618.6
1981-06-06,133135.83,54714.76,17105.54,20731.14,14359.86,27795.65
1981-06-07,129158.38,48638.13,17376.21,19669.99,15199.95,28870.13
1981-06-08,134991.21,50338.82,17605.06,21088.03,16561.13,30510.89
1981-06-09,134359.91,49957.28,16979.04,21107.12,16735.53,30511.07
1981-06-10,131469.11,49150.53,16431.06,20956.08,16351.72,29421.5
1981-06-11,128847.56,48293.38,16581.65,20721.92,15630.19,28561.48
1981-06-12,126502.39,45745.89,16689.7,20815.0,16145.93,27966.03
1981-06-13,115483.93,40783.23,15040.98,19404.59,15698.39,26932.27
1981-06-14,112107.24,41479.7,12909.4,19381.3,14302.23,25625.45
1981-06-15,119849.26,49220.08,13708.84,21050.78,12192.0,25301.6
1981-06-16,127810.54,52532.0,16299.12,21210.53,12845.08,26706.84
1981-06-17,135265.61,56795.45,16951.52,20631.74,14011.5,27577.23
1981-06-18,135892.94,56322.81,16589.7,21139.59,14942.48,29752.69
1981-06-19,141937.28,58497.99,17283.79,22209.82,15191.82,30424.31
1981-06-20,142311.13,58261.89,17738.81,20778.62,15156.48,30603.17
1981-06-21,141493.47,56256.97,18126.39,19694.51,15953.67,31676.47
1981-06-22,147474.99,59969.1,18664.85,21206.56,16690.0,32486.1
1981-06-23,148128.93,59513.93,19338.88,20927.58,17034.22,32563.2
1981-06-24,147351.8,58301.32,18738.57,22402.15,17470.44,31929.99
1981-06-25,147291.22,56537.37,20181.66,23611.03,16330.65,32354.89
1981-06-26,149311.35,56651.21,20631.26,24078.27,17300.84,31993.85
1981-06-27,143160.5,55553.1,19801.49,21280.89,16683.07,30523.11
1981-06-28,134558.08,51927.01,18400.98,20597.55,15616.62,28479.56
1981-06-29,135762.57,51687.13,17984.38,23807.57,14895.68,28979.58
1981-06-30,139544.48,53238.78,19138.9,24506.5,15941.92,29107.3
1981-07-01,138867.44,54021.49,19622.72,21930.18,15937.59,27904.23
1981-07-02,134013.56,49526.68,18113.22,23941.78,15289.61,29401.01
1981-07-03,132207.58,49424.65,17703.43,22938.6,13601.79,30612.47
1981-07-04,140838.18,54928.72,17807.15,23767.59,14687.06,30705.8
1981-07-05,149688.92,57892.58,19972.39,25918.89,15435.8,31328.03
1981-07-06,153755.25,60060.23,20402.62,23408.79,17448.93,33173.91
1981-07-07,143653.03,54715.34,19423.27,20814.89,17968.52,31457.09
1981-07-08,139862.62,56012.98,17419.57,20957.17,17096.24,29767.58
1981-07-09,140183.6,56144.62,19065.34,21780.45,15769.44,29315.81
1981-07-10,139806.15,55142.45,19230.21,21433.41,17050.55,28678.51
1981-07-11,132650.19,50803.58,18703.49,20083.7,16580.46,27133.43
1981-07-12,127752.93,48547.56,18446.16,20563.25,17168.66,25360.76
1981-07-13,133476.78,51254.58,17774.17,22064.87,16540.74,27503.34
1981-07-14,142597.73,57350.73,18154.72,22686.54,16147.62,28377.07
1981-07-15,146854.03,61007.39,18482.51,24112.28,16483.21,28905.06
1981-07-16,146155.29,58463.3,18881.83,24990.39,17013.27,28146.88
1981-07-17,138830.26,52555.47,18877.42,25234.38,15501.53,28599.55
1981-07-18,133141.49,47802.29,19064.93,24262.84,14640.22,28363.96
1981-07-19,137858.2,51044.1,19307.67,23662.43,15162.62,29076.55
1981-07-20,144518.84,54539.16,19424.17,23271.03,17189.9,30994.69
1981-07-21,149728.0,57013.31,20165.59,23668.03,17702.82,31579.2
1981-07-22,149341.68,57082.69,20095.93,23015.0,17979.55,31634.87
1981-07-23,143567.13,54509.89,19633.18,23001.53,16710.66,30989.41
1981-07-24,142288.01,52839.18,19834.01,23677.79,17129.77,30576.02
1981-07-25,139306.68,52094.18,19258.39,23668.93,15213.52,29486.33
1981-07-26,135576.72,50055.36,18522.71,24773.53,14458.27,28397.93
1981-07-27,137584.31,50500.24,17815.43,26454.42,14223.01,28989.9
1981-07-28,140719.24,52288.66,19382.41,26881.46,15903.6,29305.34
1981-07-29,141390.06,52872.86,19963.03,23121.46,16599.15,29467.04
1981-07-30,139117.51,51164.39,19885.24,22205.46,17269.91,29542.38
1981-07-31,134841.83,48331.68,18497.14,22818.47,17309.79,28246.82
1981-08-01,130720.74,47121.48,18491.29,22949.39,16305.08,26651.44
1981-08-02,131647.98,47266.77,18746.75,23110.67,15883.9,28386.0
1981-08-03,139346.17,50743.52,18895.54,22872.01,17479.35,29982.2
1981-08-04,137977.58,50336.4,18929.4,22585.91,17008.44,29972.89
1981-08-05,139633.44,51473.19,18720.88,24154.55,17009.73,29741.6
1981-08-06,147948.56,55920.67,19454.44,25958.97,17654.74,30413.07
1981-08-07,154579.84,61304.79,20105.75,27442.91,15537.17,30750.09
1981-08-08,150350.46,59187.18,19902.37,27990.59,14317.59,29186.79
1981-08-09,150332.34,59590.31,19901.95,28355.19,14615.6,28247.02
1981-08-10,149426.65,59515.4,19522.51,28139.0,14195.61,28581.47
1981-08-11,141609.93,56107.59,18646.22,27895.55,14074.01,26687.21
1981-08-12,138811.67,52964.44,17974.49,28085.46,14239.09,26288.61
1981-08-13,136585.72,51729.41,17890.63,26631.83,14797.42,26709.49
1981-08-14,137062.25,51833.4,17763.17,26597.69,15475.65,26275.04
1981-08-15,136741.73,51923.81,17701.47,26087.12,15146.64,26254.92
1981-08-16,138039.75,52736.24,18006.16,25625.57,14743.88,27175.25
1981-08-17,144865.54,57548.18,18851.03,26273.55,14482.97,27814.58
1981-08-18,142288.02,54975.44,18937.46,26082.99,15201.76,28269.47
1981-08-19,138880.55,50587.35,18791.1,26342.43,15591.59,28154.33
1981-08-20,136824.07,51210.11,18436.25,23978.85,16071.09,29973.6
1981-08-21,140815.03,54312.08,18483.5,22210.01,16307.65,30306.57
1981-08-22,139021.59,53873.18,17863.18,22178.23,15986.08,29303.49
1981-08-23,135605.38,51539.83,17844.2,23886.01,14308.46,28380.71
1981-08-24,140882.35,53091.34,19086.14,25309.97,15974.04,30714.5
1981-08-25,143967.53,56858.02,19244.05,23048.98,16174.62,30591.67
1981-08-26,147936.2,60499.33,19478.16,22167.01,16365.28,31681.88
1981-08-27,152069.83,63538.42,19183.68,22288.6,15722.24,31677.5
1981-08-28,152359.7,65231.75,19284.08,22758.35,15295.36,31486.5
1981-08-29,148450.64,61269.87,19036.33,22690.44,15174.52,30279.48
1981-08-30,143710.22,57802.54,19139.41,20969.83,15410.37,30423.64
1981-08-31,139221.31,53009.91,17925.7,21954.53,16450.72,30522.09
1981-09-01,130305.96,52106.69,17081.41,22020.27,14497.54,27314.55
1981-09-02,132238.11,51862.05,17741.14,21394.83,15625.53,27008.98
1981-09-03,130048.73,49517.85,16602.14,21623.91,15615.77,26740.9
1981-09-04,126829.78,48475.44,17062.98,22004.15,14916.59,26669.75
1981-09-05,124473.74,49338.75,17053.91,20661.28,14247.14,24297.9
1981-09-06,124152.88,49533.92,14833.25,21931.86,13896.32,24320.17
1981-09-07,117705.9,45143.95,13799.15,21977.79,12997.97,24551.85
1981-09-08,130144.44,51650.49,15528.67,25326.68,13890.76,24718.21
1981-09-09,132786.97,53403.21,15927.37,25061.5,14479.12,24868.92
1981-09-10,129234.85,51013.5,15977.31,22752.36,14373.83,25207.0
1981-09-11,128933.01,50933.93,16063.47,22976.55,13938.79,25946.59
1981-09-12,127003.51,49209.87,16303.75,22887.12,13602.95,25150.4
1981-09-13,127563.43,49334.1,16577.64,22441.63,13900.03,25792.14
1981-09-14,131796.37,50708.72,16808.34,22547.56,15088.2,26910.9
1981-09-15,130968.67,50800.93,16507.99,24268.92,14065.31,26306.73
1981-09-16,133149.2,52151.75,16592.69,24918.15,13564.64,26089.87
1981-09-17,132556.36,53742.66,16823.77,24657.67,12835.75,24826.35
1981-09-18,133751.05,54497.5,16670.78,24376.2,13836.15,25173.07
1981-09-19,127794.25,52980.68,16453.93,21943.16,13694.1,23333.14
1981-09-20,122993.46,51409.38,15684.38,19635.83,13998.66,23945.25
1981-09-21,126792.26,51140.03,15467.17,21053.55,14481.03,25417.78
1981-09-22,121013.77,47582.63,14575.87,21045.65,14269.91,25448.3
1981-09-23,116150.15,45697.17,14371.65,21228.82,13920.74,22350.96
1981-09-24,113101.88,43315.32,14147.78,21345.95,13664.88,22309.52
1981-09-25,111420.23,41898.4,14136.98,21373.24,13535.28,22889.57
1981-09-26,105712.7,40119.93,12496.21,19955.94,12968.67,22493.28
1981-09-27,111224.14,43288.02,13955.05,20617.99,12180.05,23232.11
1981-09-28,119849.9,45935.43,15092.33,21437.05,14310.36,25123.86
1981-09-29,118011.87,44093.39,14344.86,21127.76,14670.57,25792.11
1981-09-30,113070.07,42158.11,13555.28,21262.5,14106.22,23680.6
1981-10-01,113399.68,45223.96,12945.81,21261.96,12600.98,22467.25
1981-10-02,110777.04,42226.06,13110.44,21770.75,13901.79,21249.3
1981-10-03,101101.91,38168.31,12115.3,20755.72,13056.63,18577.7
1981-10-04,100636.16,38215.07,11983.07,21176.12,11904.79,18315.38
1981-10-05,104535.69,39289.11,12108.47,23205.86,12553.26,19633.9
1981-10-06,106820.48,40824.99,13016.09,22184.36,12344.5,20242.48
1981-10-07,111244.13,42857.66,13190.05,21747.24,12800.13,21184.16
1981-10-08,106656.61,40292.88,12613.59,21874.96,12781.01,20905.63
1981-10-09,104882.36,39884.62,12082.87,22139.19,12589.1,19838.93
1981-10-10,101186.73,38599.7,11852.35,20880.23,11804.31,19240.96
1981-10-11,101409.3,37790.52,12001.49,21456.37,12013.35,19916.61
1981-10-12,98907.3,37554.0,11720.34,22114.68,11997.69,17082.87
1981-10-13,102700.53,39286.85,12127.68,23165.45,12531.45,16798.07
1981-10-14,102306.02,39653.75,12114.74,22646.61,12427.81,16090.02
1981-10-15,101918.88,39287.85,12073.34,21818.9,12590.05,16865.34
1981-10-16,100801.33,39307.1,11938.17,21558.58,12490.47,16092.18
1981-10-17,97387.36,37943.71,11627.32,20070.71,12030.41,15815.58
1981-10-18,98382.64,38607.13,11642.54,19960.62,12053.87,16821.57
1981-10-19,105494.53,41785.45,12062.71,21171.1,12517.3,18411.3
1981-10-20,106425.52,43104.01,12065.89,22065.58,12370.17,18467.43
1981-10-21,105442.9,40768.17,12122.1,23737.94,12689.83,18495.79
1981-10-22,106060.53,40556.22,12224.69,23817.3,13152.26,17981.26
1981-10-23,106487.25,41186.94,12224.15,23055.75,13093.38,18268.85
1981-10-24,101112.12,39428.1,11844.6,20690.78,12282.39,17783.24
1981-10-25,99255.97,38237.06,11973.71,20372.44,12374.5,17110.0
1981-10-26,103251.51,39987.64,12081.36,21602.4,13002.31,16912.7
1981-10-27,102446.02,39319.82,12023.69,21728.04,12383.76,17627.6
1981-10-28,104330.02,40483.57,12089.09,21638.5,12353.99,18512.32
1981-10-29,103777.45,39866.38,11924.21,22834.99,12317.96,18484.35
1981-10-30,102045.8,38528.42,12166.84,23628.86,12455.44,16024.98
1981-10-31,99681.21,38033.95,12107.46,21801.62,12459.6,15573.01
1981-11-01,100290.41,38831.44,12009.22,20674.77,13024.33,15750.65
1981-11-02,103858.5,40664.43,12058.33,21894.37,13002.87,16590.35
1981-11-03,103593.69,40483.74,11999.48,22224.6,12829.12,16713.09
1981-11-04,104070.16,39957.19,11986.44,24120.45,12711.92,16757.58
1981-11-05,104777.69,39701.12,12100.14,24735.85,12729.35,16881.14
1981-11-06,105497.83,39558.0,12064.56,24683.19,13079.98,17301.18
1981-11-07,99428.59,37407.87,11702.9,22102.56,12249.46,16672.93
1981-11-08,99179.45,37816.42,11735.42,21686.32,12386.86,15629.77
1981-11-09,104904.63,39973.15,12096.4,23474.07,13535.69,16524.02
1981-11-10,104775.5,40075.85,12112.86,23264.64,13270.07,16576.6
1981-11-11,103071.76,39841.08,11916.74,22508.23,13092.81,15888.81
1981-11-12,104349.24,39747.31,12058.14,22867.79,13185.77,16544.36
1981-11-13,104292.06,39836.34,12065.62,22969.44,12972.37,16531.82
1981-11-14,101622.27,39056.88,11973.75,22386.5,12284.86,16058.17
1981-11-15,100474.76,37701.38,11957.65,22839.29,12289.3,15735.1
1981-11-16,104963.73,39836.27,12143.89,23503.94,12811.84,17068.45
1981-11-17,106057.01,40414.46,12089.93,23946.3,12628.06,17136.57
1981-11-18,104557.19,39031.42,12230.92,24003.8,12843.69,16482.15
1981-11-19,107244.37,40049.57,12817.07,24846.39,13946.58,16190.07
